customer_id,channel,send_time,message,reasoning,chat_log,issue_status
937,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @MicrosoftHelps Are you trying to help? Because helping would be trying to shut that down. I’m not l...,resolved
939,scheduling_phone_call,2025-06-28T14:57:42Z,I understand billing issues are concerning. I'm arranging a call with our billing specialist to review your account and resolve this today. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @MicrosoftHelps I apologize for sounding like a jerk but you know they are scamming older people and...,resolved
940,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @MicrosoftHelps Or even worse hacking them and hurting them. Just trying to show my concern.,resolved
941,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: and somehow three artboards worth of brush work disappeared twice out of nowhere while I was working...,resolved
942,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @115769 will Lr6 support the Sony a7r3?,pending_customer_reply
943,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @115769 I can't find the edit filename option on either the cloud, mobile or MAC based version of th...",pending_customer_reply
944,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Adobe Lightroom is terrible since updating to CC Classic ! Sony A9 file takes 15sec to load full pre...,pending_customer_reply
945,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.","Customer: @AdobeCare Yes all files, Mac, El Capitan",pending_customer_reply
946,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AdobeCare Hi apologies for the delay yes it was after migrating to old catalog?,pending_customer_reply
947,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @AdobeCare Sorry you misunderstood! Yes using old catalog but imported new A9 files ! Still sllllloo...,resolved
949,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @115769  👋 Any update for when HDR merge and Panorama stitching are coming to Lightroom CC?,pending_customer_reply
950,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: Horrible service from @115783 not concerned for our safety and didn’t even listen to our side of the...,pending_customer_reply
951,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: The 22.12 @SW_Help train from Clapham Junction to Surbiton left early.  The only train to be early i...,resolved
952,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @SW_Help I was at the door with fifty seconds to spare and it left at 11.41.,resolved
953,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @SW_Help Sorry mean 22:11:41,resolved
954,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @SW_Help That is not what happened.  Or are the platform clocks slow.  Look at the CCTV,resolved
955,twitter_dm_reply,2025-06-28T14:57:42Z,Thanks for reaching out about your login issue. I've sent detailed troubleshooting steps to your email. Please check and let me know if you need further assistance.,"Twitter DM for quick, accessible communication.",Customer: @XboxSupport hey if someone creates a second account so he/she can play worse people because they ha...,pending_customer_reply
956,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @XboxSupport The one you guys give in box at purchase,pending_customer_reply
957,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: A headset should be a simple plug in and go method right? @XboxSupport,pending_customer_reply
958,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @nationalrailenq hi why are the trains from Manchester Piccadilly to York delayed??,pending_customer_reply
959,twitter_dm_reply,2025-06-28T14:57:42Z,I've sent a detailed response to your inquiry via email. Please review and feel free to ask any follow-up questions.,"Twitter DM for quick, accessible communication.",Customer: @AirAsiaSupport saya nak tukar flight sbb reschedule. booking #YIU8NM,pending_customer_reply
960,scheduling_phone_call,2025-06-28T14:57:42Z,I understand billing issues are concerning. I'm arranging a call with our billing specialist to review your account and resolve this today. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @116245 my £180 Ring doorbell is constantly down. Seems now that every Ring doorbell and camera on e...,resolved
961,scheduling_phone_call,2025-06-28T14:57:42Z,I want to ensure your question gets immediate attention. We're scheduling a call so we can discuss this thoroughly. You'll receive a confirmation email with the call details shortly.,Phone call recommended due to high urgency and low complexity. Message emphasizes immediate action due to high urgency.,Customer: @ArgosHelpers I bought it in the Arbroath store last week.,resolved
962,twitter_dm_reply,2025-06-28T14:57:42Z,"Thanks for your question! Here's a quick answer. For more detailed information, I can send additional resources if needed.","Twitter DM for quick, accessible communication.",Customer: @116247 Hi. Am I able to add different characters to this please? https://t.co/imZepbaepE,resolved
